Kegg-id	Pubchem-id	Chembl-id	CAS-number
cpd:C17647	96023991	CHEMBL2074894	2393-58-0
cpd:C17648	163311805		
cpd:C17649	96023992	CHEMBL156391 CHEMBL1908063 CHEMBL2074894 CHEMBL3138317	547-75-1
cpd:C17650	96023993		107368-95-6
cpd:C17651	96023994		6879-45-4
cpd:C17652	96023995		
cpd:C17653	96023996		
cpd:C17654	96023997	CHEMBL3138040	105369-89-9
cpd:C17655	96023998		
cpd:C17656	96023999		
cpd:C17657	96024000		
cpd:C17658	96024001	CHEMBL270067 CHEMBL3138225 CHEMBL349105	1534-35-6
cpd:C17659	96024002		
cpd:C17660	96024003	CHEMBL3342076	566-24-5
cpd:C17661	96024004		566-17-6
cpd:C17662	96024005	CHEMBL1233687	78919-26-3
cpd:C17663	96024006		122-72-5
cpd:C17664	96024007		
cpd:C17665	96024008		10402-52-5
cpd:C17666	96024009		2114-29-6
cpd:C17667	96024010	CHEMBL2079384	
cpd:C17668	96024011		14959-83-2
cpd:C17669	96024012	CHEMBL461085	70588-06-6
cpd:C17670	96024013	CHEMBL461288	67979-25-3
cpd:C17671	96024014		
cpd:C17672	96024015	CHEMBL2204398	
cpd:C17673	96024016		41743-74-2
cpd:C17674	96024017		
cpd:C17675	96024018		
cpd:C17676	96024019	CHEMBL1288770 CHEMBL465860	4666-84-6
cpd:C17677	163311806		
cpd:C17678	96024020		
cpd:C17679	96024021		
cpd:C17680	96024022		
cpd:C17682	96024023		
cpd:C17683	96024024		
cpd:C17684	96024025		
cpd:C17685	96024026		
cpd:C17686	96024027		
cpd:C17687	96024028	CHEMBL2092842	
cpd:C17688	163311807	CHEMBL3707335	
cpd:C17689	96024029		
cpd:C17690	96024030	CHEMBL108014	
cpd:C17691	254741156		
cpd:C17692	254741157		
cpd:C17693	254741158		
cpd:C17694	254741159		
cpd:C17695	315431295		
cpd:C17696	315431296		
cpd:C17697	315431297		
cpd:C17698	315431298		
cpd:C17699	316933493		
cpd:C17700	315431299	CHEMBL1236649	
cpd:C17701	96024031		55715-66-7
cpd:C17702	96024032		36889-17-5
cpd:C17703	96024033	CHEMBL215226	49863-47-0
cpd:C17704	96024034	CHEMBL3245227	51846-97-0
cpd:C17705	96024035		51846-98-1
cpd:C17706	96024036	CHEMBL373081	52093-21-7
cpd:C17707	96024037	CHEMBL389029	36441-41-5
cpd:C17708	96024038	CHEMBL115299 CHEMBL3084803	55779-06-1
cpd:C17709	96024039		54783-95-8
cpd:C17710	96024040		72503-79-8
cpd:C17711	96024041		72503-80-1
cpd:C17712	96024042		51795-47-2
cpd:C17713	96024043		
cpd:C17714	96024044	CHEMBL320358	111-14-8
cpd:C17715	96024045	CHEMBL108030	112-37-8
cpd:C17716	96024046		
cpd:C17717	96024047		
cpd:C17718	96024048		4563-84-2
cpd:C17719	96024049	CHEMBL3707257	21946-79-2
cpd:C17720	96024050	CHEMBL1489662	51484-40-3
cpd:C17721	96024051	CHEMBL2105883	109-93-3
cpd:C17722	96024052	CHEMBL92963	125-55-3
cpd:C17723	96024053	CHEMBL2110959	4439-25-2
cpd:C17724	96024054	CHEMBL93047	520-77-4
cpd:C17725	96024055	CHEMBL468837	509-86-4
cpd:C17726	96024056	CHEMBL2074894	2393-59-1
cpd:C17727	96024057	CHEMBL159119 CHEMBL2074894	
cpd:C17728	96024058	CHEMBL3707301	25466-44-8
cpd:C17729	96024059	CHEMBL3707234	553-06-0
cpd:C17730	96024060	CHEMBL3707370	77-03-2
cpd:C17731	96024061		42476-21-1
cpd:C17732	96024062	CHEMBL3707298	14452-57-4
cpd:C17733	96024063		
cpd:C17734	96024064	CHEMBL207413	6277-14-1
cpd:C17735	96024065		
cpd:C17737	96024066		2464-18-8
cpd:C17740	96024067		
cpd:C17741	96024068		
cpd:C17742	96024069	CHEMBL179512	22608-11-3
cpd:C17743	96024070	CHEMBL131770	24939-16-0
cpd:C17744	96024071		
cpd:C17745	96024072		
cpd:C17746	96024073		
cpd:C17747	96024074	CHEMBL1950586	
cpd:C17748	96024075		
cpd:C17749	96024076		
cpd:C17750	96024077		
cpd:C17751	96024078		
cpd:C17752	96024079		
cpd:C17753	96024080		
cpd:C17754	96024081		
cpd:C17755	96024082		50673-96-6
cpd:C17756	96024083		29539-03-5
cpd:C17757	96024084		
cpd:C17758	96024085		
cpd:C17759	96024086	CHEMBL1778418	
cpd:C17760	163311808		
cpd:C17761	163311809		
cpd:C17762	163311810	CHEMBL480657	
cpd:C17763	163311811	CHEMBL469621	54300-65-1
cpd:C17764	96024087		
cpd:C17765	96024088	CHEMBL4067137	51847-92-8
cpd:C17766	163311812		
cpd:C17767	163311813		
cpd:C17768	163311814		115810-21-4
cpd:C17769	163311815		
cpd:C17770	96024089		18607-76-6
cpd:C17771	96024090	CHEMBL1817899	63492-69-3
cpd:C17772	96024091		
cpd:C17773	96024092		
cpd:C17774	96024093		
cpd:C17775	96024094		
cpd:C17776	96024095		
cpd:C17777	96024096		
cpd:C17778	96024097	CHEMBL1569106 CHEMBL3617994 CHEMBL497001	28371-16-6
cpd:C17779	96024098		
cpd:C17780	96024099	CHEMBL3617996	
cpd:C17781	96024100		
cpd:C17782	96024101		
cpd:C17783	96024102		
cpd:C17784	96024103	CHEMBL78010	520-12-7
cpd:C17785	96024104	CHEMBL348436	6601-62-3
cpd:C17786	96024105		61854-36-2
cpd:C17787	96024106		83162-82-7
cpd:C17788	96024107		29536-44-5
cpd:C17789	96024108		85819-52-9
cpd:C17790	96024109	CHEMBL1917176	30045-16-0
cpd:C17791	163311816		
cpd:C17792	163311817		
cpd:C17793	163311818		
cpd:C17794	163311819		
cpd:C17795	96024110		85819-51-8
cpd:C17796	96024111		
cpd:C17797	163311820		
cpd:C17798	163311821	CHEMBL3392006	84676-89-1
cpd:C17799	163311822	CHEMBL3121562	84687-43-4
cpd:C17800	163311823		
cpd:C17801	163311824		
cpd:C17802	163311825		
cpd:C17803	96024112		1732-09-8
cpd:C17804	163311826		
cpd:C17805	163311827		
cpd:C17806	163311828	CHEMBL1171452	
cpd:C17807	163311829	CHEMBL1171450	
cpd:C17808	96024113		
cpd:C17809	96024114		
cpd:C17810	96024115	CHEMBL290932	481-73-2
cpd:C17811	96024116		35688-09-6
cpd:C17812	96024117		
cpd:C17813	103061380		
cpd:C17814	96024118	CHEMBL490308	58546-55-7
cpd:C17815	172232236		
cpd:C17816	163311830	CHEMBL2386340	60546-10-3
cpd:C17817	163311831		
cpd:C17818	163311832		
cpd:C17819	163311833	CHEMBL515928	
cpd:C17820	163311834	CHEMBL579261	
cpd:C17821	96024119		5353-15-1
cpd:C17822	96024120	CHEMBL156710	6443-69-2
cpd:C17823	96024121		
cpd:C17824	96024122		
cpd:C17825	96024123		
cpd:C17826	96024124	CHEMBL479650	
cpd:C17827	96024125	CHEMBL3086846	
cpd:C17828	163311835		
cpd:C17829	163311836		
cpd:C17830	163311837		
cpd:C17831	163311838		55466-04-1
cpd:C17832	163311839	CHEMBL3109480	
cpd:C17833	163311840		
cpd:C17834	96024126		72063-39-9
cpd:C17835	163311841	CHEMBL486415	6991-10-2
cpd:C17836	163311842		
cpd:C17837	163311843		
cpd:C17838	163311844		492-52-4
cpd:C17839	163311845	CHEMBL3792932	
cpd:C17840	96024127	CHEMBL106509	1080-12-2
cpd:C17841	163311846		
cpd:C17842	163311847	CHEMBL2375502	19902-53-5
cpd:C17843	96024128		
cpd:C17844	163311848	CHEMBL462822	36150-23-9
cpd:C17845	163311849		13060-15-6
cpd:C17846	96024129	CHEMBL333306	2883-98-9
cpd:C17847	103061381	CHEMBL156339	
cpd:C17848	163311850		
cpd:C17849	163311851		
cpd:C17850	163311852		
cpd:C17851	163311853		
cpd:C17852	163311854		
cpd:C17853	163311855		63038-10-8
cpd:C17854	163311856	CHEMBL248594	6066-49-5
cpd:C17855	135626099	CHEMBL3823769	63644-62-2
cpd:C17856	163311857		
cpd:C17857	163311858		
cpd:C17858	163311859		
cpd:C17859	163311860		
cpd:C17860	163311861		
cpd:C17861	163311862		
cpd:C17862	163311863		
cpd:C17863	163311864		
cpd:C17864	163311865		
cpd:C17865	163311866		
cpd:C17866	163311867		
cpd:C17867	163311868	CHEMBL1770313	62596-34-3
cpd:C17868	163311869	CHEMBL1719948	62949-93-3
cpd:C17869	163311870	CHEMBL459610	76464-71-6
cpd:C17870	163311871		81381-67-1
cpd:C17871	163311872		81381-69-3
cpd:C17872	163311873	CHEMBL326900 CHEMBL4216525	
cpd:C17873	163311874		544-57-0
cpd:C17874	163311875		
cpd:C17875	163311876		
cpd:C17877	124488999	CHEMBL2106286	78-34-2
cpd:C17878	163311877		55930-44-4
cpd:C17879	96024130	CHEMBL1594741	18110-86-6
cpd:C17880	172232237	CHEMBL1989021	4727-50-8
cpd:C17881	103061382		135636-54-3
cpd:C17882	163311878		
cpd:C17883	103061383	CHEMBL1232595	7786-61-0
cpd:C17884	163311879		
cpd:C17885	163311880	CHEMBL449520	
cpd:C17886	163311881	CHEMBL485805	
cpd:C17887	163311882	CHEMBL486961	
cpd:C17888	163311883		
cpd:C17889	163311884		
cpd:C17890	103061384	CHEMBL239075	53155-25-2
cpd:C17891	103061385	CHEMBL389341	468-99-5
cpd:C17892	163311885		
cpd:C17893	163311886		
cpd:C17894	163311887		
cpd:C17895	163311888		
cpd:C17896	163311889		
cpd:C17897	163311890		
cpd:C17898	96024131		38853-67-7
cpd:C17899	96024132		
cpd:C17900	96024133	CHEMBL454480	67765-59-7
cpd:C17901	103061386		1615-94-7
cpd:C17902	103061387		16251-46-0
cpd:C17903	96024134		
cpd:C17904	103061388	CHEMBL1598042	4071-39-0
cpd:C17905	163311891		
cpd:C17906	163311892		
cpd:C17907	163311893		
cpd:C17908	163311894		
cpd:C17909	163311895		
cpd:C17910	163311896		
cpd:C17911	163311897	CHEMBL445810	
cpd:C17912	96024135	CHEMBL461700	
cpd:C17913	96024136	CHEMBL451971	
cpd:C17914	96024137	CHEMBL446299	4674-50-4
cpd:C17915	96024138	CHEMBL2398793	50763-67-2
cpd:C17916	96024139		
cpd:C17917	96024140		
cpd:C17918	96024141		87686-79-1
cpd:C17919	96024142		
cpd:C17920	96024143		19407-37-5
cpd:C17921	96024144		
cpd:C17922	96024145		
cpd:C17925	96024146	CHEMBL764	6539-57-7
cpd:C17926	96024147	CHEMBL32189	3731-51-9
cpd:C17927	96024148	CHEMBL25414	18453-07-1
cpd:C17928	96024149	CHEMBL12620	34392-54-6
cpd:C17929	96024150	CHEMBL275443	36507-31-0
cpd:C17930	96024151	CHEMBL12344	65119-89-3
cpd:C17931	96024152	CHEMBL19439	102203-18-9
cpd:C17932	96024153	CHEMBL18661	151070-83-6
cpd:C17933	96024154	CHEMBL260374	106243-16-7
cpd:C17934	96024155	CHEMBL14690	145231-45-4
cpd:C17935	96024156		19641-92-0
cpd:C17936	96024157		12627-61-1
cpd:C17937	96024158		12627-86-0
cpd:C17938	96024159		
cpd:C17939	96024160	CHEMBL273862	19685-09-7
cpd:C17940	96024161		
cpd:C17941	96024162		
cpd:C17942	96024163	CHEMBL205338	66508-32-5
cpd:C17943	96024164		
cpd:C17944	96024165	CHEMBL2415100	114301-25-6
cpd:C17945	96024166		
cpd:C17946	96024167		
cpd:C17947	96024168		95114-79-7
cpd:C17948	96024169		
cpd:C17949	96024170		135093-66-2
cpd:C17950	96024171		
cpd:C17951	96024172		97412-78-7
cpd:C17952	96024173		
cpd:C17953	96024174		
cpd:C17954	96024175		
cpd:C17955	96024176		
cpd:C17956	103061389	CHEMBL2402444	22338-69-8
cpd:C17957	96024177	CHEMBL487013	548-76-5
cpd:C17958	96024178	CHEMBL487216	41743-73-1
cpd:C17959	96024179		
cpd:C17960	96024180		
cpd:C17961	96024181		
cpd:C17962	96024182	CHEMBL241972	85178-62-7
cpd:C17963	96024183	CHEMBL89122	477-29-2
cpd:C17964	96024184		127-67-3
cpd:C17965	96024185		23180-62-3
cpd:C17966	96024186		10376-48-4
cpd:C17967	96024187		
cpd:C17968	96024188	CHEMBL1631109	6980-18-3
cpd:C17969	96024189		51746-09-9
cpd:C17970	96024190		95041-97-7
cpd:C17971	96024191		
cpd:C17972	96024192		
cpd:C17973	96024193		
cpd:C17974	96024194		
cpd:C17975	96024195		
cpd:C17976	96024196		
cpd:C17977	96024197		
cpd:C17978	96024198		
cpd:C17979	96024199		73196-97-1
cpd:C17980	96024200		103531-05-1
cpd:C17981	96024201		
cpd:C17982	96024202		
cpd:C17983	96024203		
cpd:C17984	96024204		
cpd:C17985	96024205		73491-61-9
cpd:C17986	96024206		73522-72-2
cpd:C17987	96024207		
cpd:C17988	96024208		
cpd:C17989	96024209		
cpd:C17990	96024210		
cpd:C17991	96024211		72523-64-9
cpd:C17992	96024212		
cpd:C17993	96024213		
cpd:C17994	96024214		
cpd:C17995	96024215		
cpd:C17996	96024216		
cpd:C17997	96024217		56283-52-4
cpd:C17998	96024218		86630-31-1
cpd:C17999	96024219		
cpd:C18000	96024220		51736-76-6
cpd:C18001	96024221		51736-77-7
cpd:C18002	96024222	CHEMBL387934	55781-25-4
cpd:C18003	96024223		37636-51-4
cpd:C18004	96024224		
cpd:C18005	96024225		
cpd:C18006	96024226		
cpd:C18007	96024227		
cpd:C18008	96024228		
cpd:C18009	96024229		
cpd:C18010	96024230	CHEMBL20775	119975-64-3
cpd:C18011	96024231		
cpd:C18012	96024232	CHEMBL1232770	479-05-0
cpd:C18013	96024233		
cpd:C18014	96024234		
cpd:C18015	96024235	CHEMBL2271029	51415-07-7
cpd:C18016	96024236		
cpd:C18017	96024237		619-01-2
cpd:C18018	96024238		7764-50-3
cpd:C18019	96024239		
cpd:C18020	96024240		1946-00-5
cpd:C18021	96024241	CHEMBL510103	15664-29-6
cpd:C18022	96024242		
cpd:C18023	96024243	CHEMBL376915	
cpd:C18024	96024244	CHEMBL516930	
cpd:C18025	96024245	CHEMBL3526658	
cpd:C18026	96024246		
cpd:C18027	96024247		68330-67-6
cpd:C18028	96024248		
cpd:C18029	96024249		
cpd:C18030	96024250		
cpd:C18031	96024251		
cpd:C18032	96024252		
cpd:C18033	96024253		
cpd:C18034	96024254		
cpd:C18035	96024255		
cpd:C18036	96024256		
cpd:C18037	96024257		
cpd:C18038	96024258		
cpd:C18039	96024259		6251-69-0
cpd:C18040	96024260	CHEMBL3137790	298-36-2
cpd:C18041	96024261		516-59-6
cpd:C18042	96024262	CHEMBL1790205	566-58-5
cpd:C18043	96024263	CHEMBL1231592	1256-86-6
cpd:C18044	96024264	CHEMBL1179605 CHEMBL1330831	1247-64-9
cpd:C18045	96024265	CHEMBL1079392	53-00-9
cpd:C18046	96024266		
cpd:C18047	96024267		
cpd:C18048	96024268		
cpd:C18049	96024269		
cpd:C18050	96024270		
cpd:C18051	96024271		
cpd:C18052	96024272		
cpd:C18053	96024273	CHEMBL479477	
cpd:C18054	96024274		
cpd:C18055	96024275	CHEMBL1233078	
cpd:C18056	96024276		139264-35-0
cpd:C18058	96024277		
cpd:C18059	96024278		
cpd:C18060	96024279		
cpd:C18061	96024280		
cpd:C18062	96024281		
cpd:C18063	96024282		
cpd:C18064	96024283	CHEMBL520220	
cpd:C18066	96024284		
cpd:C18067	96024285		
cpd:C18068	96024286		
cpd:C18069	96024287		
cpd:C18070	96024288		
cpd:C18071	96024289		
cpd:C18072	96024290		
cpd:C18073	96024291		
cpd:C18075	96024292	CHEMBL486718	1816-85-9
cpd:C18076	96024293		
cpd:C18077	96024294	CHEMBL1173153	
cpd:C18078	96024295	CHEMBL595798	
cpd:C18079	96024296	CHEMBL390320	776-86-3
cpd:C18080	96024297	CHEMBL350475	484-14-0
cpd:C18081	96024298	CHEMBL1452868	483-66-9
cpd:C18082	96024299	CHEMBL141690	482-48-4
cpd:C18083	96024300	CHEMBL502689	21422-04-8
cpd:C18084	96024301		
cpd:C18085	96024302		
cpd:C18086	96024303		
cpd:C18087	96024304		
cpd:C18088	96024305		
cpd:C18089	96024306		
cpd:C18090	96024307	CHEMBL1702228	582-33-2
cpd:C18091	96024308		
cpd:C18092	96024309		
cpd:C18093	96024310	CHEMBL1201243	5587-89-3
cpd:C18094	96024311	CHEMBL518773	
cpd:C18095	96024312	CHEMBL20226	122752-16-3
cpd:C18096	96024313		
cpd:C18097	96024314	CHEMBL317956	122752-15-2
cpd:C18098	96024315		
cpd:C18099	96024316	CHEMBL137220	40321-76-4
cpd:C18100	96024317	CHEMBL136116	39227-28-6
cpd:C18101	96024318		57653-85-7
cpd:C18102	96024319		19408-74-3
cpd:C18103	96024320		35822-46-9
cpd:C18104	96024321	CHEMBL136710	51207-31-9
cpd:C18105	96024322	CHEMBL137304	57117-41-6
cpd:C18106	96024323	CHEMBL335558	57117-31-4
cpd:C18107	96024324	CHEMBL342717	70648-26-9
cpd:C18108	96024325		72918-21-9
cpd:C18109	96024326	CHEMBL343494	57117-44-9
cpd:C18110	96024327	CHEMBL343049	60851-34-5
cpd:C18111	96024328		67562-39-4
cpd:C18112	96024329		55673-89-7
cpd:C18113	96024330		39001-02-0
cpd:C18114	96024331	CHEMBL137799	70362-50-4
cpd:C18115	96024332	CHEMBL14658	32774-16-6
cpd:C18116	96024333	CHEMBL341816	32598-14-4
cpd:C18117	96024334	CHEMBL273442	74472-37-0
cpd:C18118	96024335	CHEMBL137264	31508-00-6
cpd:C18119	96024336	CHEMBL137662	65510-44-3
cpd:C18120	96024337	CHEMBL136496	38380-08-4
cpd:C18121	96024338	CHEMBL136129	69782-90-7
cpd:C18122	96024339	CHEMBL136151	52663-72-6
cpd:C18123	96024340		39635-31-9
cpd:C18124	96024341		72-20-8
cpd:C18125	96024342		
cpd:C18126	96024343		
cpd:C18127	96024344	CHEMBL473136	72782-05-9
cpd:C18128	96024345	CHEMBL567175	111555-53-4
cpd:C18129	96024346		
cpd:C18130	96024347	CHEMBL2365677 CHEMBL573214	105618-26-6
cpd:C18131	96024348	CHEMBL482787	
cpd:C18132	96024349		
cpd:C18133	96024350	CHEMBL486627	
cpd:C18134	96024351		
cpd:C18135	96024352		
cpd:C18136	96024353		
cpd:C18137	96024354	CHEMBL1568307	68631-49-2
cpd:C18138	96024355		207122-15-4
cpd:C18139	96024356		
cpd:C18140	96024357	CHEMBL219178	207122-16-5
cpd:C18141	96024358	CHEMBL44628	608-93-5
cpd:C18142	96024359	CHEMBL1876554	1763-23-1
cpd:C18143	96024360		307-35-7
cpd:C18144	96024361		9006-42-2
cpd:C18145	96024362		39765-80-5
cpd:C18146	96024363		27304-13-8
cpd:C18147	96024364	CHEMBL1891190	66230-04-4
cpd:C18148	96024365		29082-74-4
cpd:C18149	96024366		56-35-9
cpd:C18150	96024367	CHEMBL195441	104-51-8
cpd:C18151	96024368		
cpd:C18152	96024369		
cpd:C18153	96024370		
cpd:C18154	96024371		
cpd:C18155	96024372		
cpd:C18156	96024373		
cpd:C18157	96024374		
cpd:C18158	96024375		
cpd:C18159	124489000		
cpd:C18160	96024376		
cpd:C18161	96024377		
cpd:C18162	96024378		
cpd:C18163	96024379		
cpd:C18164	96024380		
cpd:C18165	96024381	CHEMBL2391150	78473-71-9
cpd:C18166	96024382	CHEMBL471076	80226-00-2
cpd:C18167	96024383	CHEMBL368347	29388-59-8
cpd:C18168	96024384		
cpd:C18169	96024385		
cpd:C18170	96024386		
cpd:C18171	96024387	CHEMBL1742483	
cpd:C18172	96024388		
cpd:C18173	96024389	CHEMBL4168003	
cpd:C18174	96024390		
cpd:C18175	96024391		
cpd:C18176	96024392		
cpd:C18177	96024393		
cpd:C18178	96024394	CHEMBL482796	
cpd:C18179	96024395		
cpd:C18180	96024396	CHEMBL136461	3268-87-9
cpd:C18181	96024397		9002-72-6
cpd:C18182	96024398		9002-71-5
cpd:C18183	96024399		9002-67-9
cpd:C18184	96024400		9002-68-0
cpd:C18185	96024401		9002-61-3
cpd:C18186	96024402		60748-07-4
cpd:C18187	96024403		53988-98-0
cpd:C18188	96024404		169494-85-3
cpd:C18189	96024405		
cpd:C18190	96024406		
cpd:C18191	96024407		
cpd:C18192	96024408		
cpd:C18193	96024409		71761-06-3
cpd:C18195	96024410		
cpd:C18196	96024411		
cpd:C18197	96024412		62340-29-8
cpd:C18198	96024413		
cpd:C18200	96024415		11096-26-7
cpd:C18201	96024416		9002-62-4
cpd:C18202	96024417		
cpd:C18203	96024418	CHEMBL374400	60348-60-9
cpd:C18204	96024419		243982-82-3
cpd:C18205	96024420	CHEMBL229760	5436-43-1
cpd:C18206	96024421		
cpd:C18208	103061390		
cpd:C18209	103061391		
cpd:C18210	103061392		
cpd:C18211	103061393		
cpd:C18212	103061394		
cpd:C18213	103061395		
cpd:C18214	103061396		
cpd:C18215	103061397	CHEMBL2269051	
cpd:C18216	103061398		
cpd:C18217	103061399		
cpd:C18218	103061400	CHEMBL4281719	
cpd:C18219	103061401		
cpd:C18220	103061402		
cpd:C18221	103061403		
cpd:C18222	103061404		
cpd:C18223	103061405		
cpd:C18224	103061406		
cpd:C18225	103061407		
cpd:C18226	103061408		
cpd:C18228	103061410	CHEMBL4295035	
cpd:C18229	103061411		
cpd:C18230	103061412	CHEMBL3544529	71204-89-2
cpd:C18231	103061413	CHEMBL3351075	
cpd:C18232	103061414		
cpd:C18233	103061415		93195-88-1
cpd:C18234	103061416		
cpd:C18235	103061417		
cpd:C18236	103061418	CHEMBL46422	634-66-2
cpd:C18237	103061419		73508-07-3
cpd:C18238	103061420		
cpd:C18239	103061421	CHEMBL2338675	
cpd:C18240	103061422		1198-55-6
cpd:C18241	103061423		
cpd:C18242	103061424		
cpd:C18243	103061425		
cpd:C18244	103061426		
cpd:C18245	103061427		
cpd:C18246	103061428	CHEMBL16080	71-55-6
cpd:C18247	103061429	CHEMBL45079	75-34-3
cpd:C18248	103061430	CHEMBL46058	75-00-3
cpd:C18249	103061431		
cpd:C18250	103061432		
cpd:C18251	103061433	CHEMBL2407183	6217-22-7
cpd:C18252	103061434		5462-82-8
cpd:C18253	103061435		42156-92-3
cpd:C18254	103061436	CHEMBL47703	37496-00-7
cpd:C18255	103061437		56183-12-1
cpd:C18256	103061438		
cpd:C18257	103061439		1785-51-9
cpd:C18258	103061440		2304-85-0
cpd:C18259	103061441		34246-96-3
cpd:C18260	103061442		
cpd:C18261	103061443		
cpd:C18262	103061444		
cpd:C18263	103061445		10262-84-7
cpd:C18264	103061446		78078-85-0
cpd:C18265	103061447		
cpd:C18266	103061448		
cpd:C18267	103061449		
cpd:C18268	103061450		78751-58-3
cpd:C18269	103061451		
cpd:C18270	103061452		
cpd:C18271	103061453		
cpd:C18272	103061454		
cpd:C18273	103061455		
cpd:C18274	103061456		
cpd:C18275	103061457		
cpd:C18276	103061458		56484-47-0
cpd:C18277	103061459		
cpd:C18278	103061460		57303-98-7
cpd:C18279	103061461	CHEMBL1908013	57304-00-4
cpd:C18280	103061462		65277-41-0
cpd:C18281	103061463	CHEMBL1970575	
cpd:C18282	103061464		
cpd:C18283	103061465		
cpd:C18284	103061466		64283-13-2
cpd:C18285	103061467		60657-27-4
cpd:C18286	103061468		60448-19-3
cpd:C18287	103061469		
cpd:C18293	103061475		
cpd:C18294	103061476		
cpd:C18295	103061477		
cpd:C18296	103061478		
cpd:C18297	103061479		
cpd:C18298	103061480		
cpd:C18299	103061481		
cpd:C18300	103061482		95-73-8
cpd:C18301	103061483		
cpd:C18302	103061484		
cpd:C18303	103061485		
cpd:C18304	103061486		
cpd:C18305	103061487		
cpd:C18306	103061488		
cpd:C18307	103061489		
cpd:C18308	103061490		
cpd:C18309	103061491		
cpd:C18310	103061492		
cpd:C18311	103061493		
cpd:C18312	103061494		
cpd:C18313	103061495		
cpd:C18314	103061496		
cpd:C18315	103061497	CHEMBL288833	68906-21-8
cpd:C18316	103061498		615-91-8
cpd:C18317	103061499		1124-09-0
cpd:C18318	103061500		
cpd:C18319	103061501	CHEMBL1160012	116-53-0
cpd:C18320	103061502	CHEMBL1350617	119-32-4
cpd:C18321	103061503		
cpd:C18323	103061504		
cpd:C18324	103061505		
cpd:C18325	103061506		
cpd:C18326	103061507	CHEMBL373847	34136-53-3
cpd:C18327	124489001		
cpd:C18328	124489002		
cpd:C18329	124489003		
cpd:C18330	124489004		
cpd:C18331	124489005		
cpd:C18332	124489006		
cpd:C18333	124489007		
cpd:C18334	124489008		
cpd:C18335	124489009		
cpd:C18336	124489010		
cpd:C18337	124489011		
cpd:C18338	124489012		2134-91-0
cpd:C18339	124489013	CHEMBL2011961	129499-78-1
cpd:C18340	124489014	CHEMBL1923953	84309-23-9
cpd:C18341	124489015		66170-10-3
cpd:C18342	124489016		
cpd:C18343	124489017	CHEMBL450195	18979-61-8
cpd:C18344	124489018		4578-31-8
cpd:C18345	124489019		
cpd:C18346	124489020		
cpd:C18347	124489021		2134-90-9
cpd:C18348	124489022		
cpd:C18349	124489023		
cpd:C18350	124489024	CHEMBL2137678	3337-71-1
cpd:C18351	124489025		13047-04-6
cpd:C18352	124489026		6004-71-3
cpd:C18353	124489027		
cpd:C18354	124489028		
cpd:C18355	124489029		
cpd:C18356	124489030		
cpd:C18357	124489031		
cpd:C18358	124489032		
cpd:C18359	124489033		63999-06-4
cpd:C18360	124489034		
cpd:C18361	124489035		
cpd:C18362	124489036	CHEMBL316040	103475-41-8
cpd:C18363	124489037	CHEMBL69998	189954-96-9
cpd:C18364	124489038	CHEMBL1316	53716-49-7
cpd:C18365	124489039		37025-55-1
cpd:C18366	124489040		7681-55-2
cpd:C18367	124489041	CHEMBL186357	569-64-2
cpd:C18368	124489042		10049-04-4
cpd:C18369	124489043	CHEMBL15768	76-22-2
cpd:C18370	124489044		
cpd:C18371	124489045	CHEMBL118745	112-03-8
cpd:C18372	124489046	CHEMBL486819	56-95-1
cpd:C18373	124489047	CHEMBL1788386	7696-12-0
cpd:C18374	124489048	CHEMBL519327	855-19-6
cpd:C18375	124489049		105149-00-6
cpd:C18376	124489050		2105-43-3
cpd:C18377	124489051	CHEMBL416503	
cpd:C18378	124489052	CHEMBL2358118	130-37-0
cpd:C18379	124489053	CHEMBL3186661	4075-81-4
cpd:C18380	124489054		591-64-0
cpd:C18381	124489055		10102-68-8
cpd:C18382	124489056	CHEMBL3182879	5700-49-2
cpd:C18383	124489057		9082-07-9
cpd:C18384	124489058		557-27-7
cpd:C18386	124489060	CHEMBL2107253	1037-50-9
cpd:C18387	124489061		17615-73-5
cpd:C18388	124489062	CHEMBL35241	536-71-0
cpd:C18389	124489063	CHEMBL95855	330-95-0
cpd:C18390	124489064	CHEMBL2104404	155030-63-0
cpd:C18391	124489065	CHEMBL421701	514-73-8
cpd:C18392	124489066	CHEMBL532998	21466-07-9
cpd:C18393	124489067	CHEMBL1361334	305-85-1
cpd:C18394	124489068		64249-01-0
cpd:C18395	124489069	CHEMBL2228571	95465-99-9
cpd:C18396	124489070	CHEMBL2105211	114-91-0
cpd:C18397	124489071	CHEMBL2271089	2636-26-2
cpd:C18398	124489072	CHEMBL1396626	97-17-6
cpd:C18399	124489073	CHEMBL1895474	16672-87-0
cpd:C18400	124489074	CHEMBL1332314	298-04-4
